tmdb_id,title,release_date,popularity,vote_average,vote_count,genre_ids,overview,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
1315772,Minions & Monsters,2026-06-24,319.7902,7.495,711,"[12, 16, 35, 10751, 14]","This is the rambunctious, ridiculous and totally true story of how the Minions conquered Hollywood, became movie stars, lost everything, unleashed monsters onto the world and then banded together to try and save the planet from the mayhem they had just created.",2026-08-18T06:43:12.988399,ZSdOwt-G49w,Official Trailer,Trailer,https://www.youtube.com/watch?v=ZSdOwt-G49w
1339713,Obsession,2026-05-13,248.7667,8.225,4791,"[27, 53]","After breaking the mysterious ""One Wish Willow"" to win his crush's heart, a hopeless romantic finds himself getting exactly what he asked for but soon discovers that some desires come at a dark, sinister price.",2026-08-18T06:43:12.988417,gMC8kkwbIQQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=gMC8kkwbIQQ
1375646,Colony,2026-05-21,319.5228,8.111,524,"[28, 27, 878]","Professor Se-jeong is thrust into a bloody nightmare when a rapidly mutating virus is released during a biotech conference causing authorities to seal the facility. Trapped inside with no escape, Se-jeong along with a small group of survivors must fight to stay alive while the infected undergo horrific transformations.",2026-08-18T06:43:12.988422,LW6dpj1uCK8,International Trailer,Trailer,https://www.youtube.com/watch?v=LW6dpj1uCK8
1284465,The Death of Robin Hood,2026-06-18,231.8508,6.286,224,"[12, 18, 28]","Grappling with his past after a life of crime and murder, Robin Hood finds himself gravely injured after a battle he thought would be his last. In the hands of a mysterious woman, he is offered a chance at salvation.",2026-08-18T06:43:12.988426,tlSDDuWxO_0,Official Trailer,Trailer,https://www.youtube.com/watch?v=tlSDDuWxO_0
1101383,The End of Oak Street,2026-08-12,230.9838,6.695,200,"[878, 9648, 53]","After a mysterious cosmic event rips Oak Street from suburbia and transports their neighborhood to someplace unknown, the Platt family soon discovers that their very survival depends on them sticking together as they navigate their now unrecognizable surroundings.",2026-08-18T06:43:12.988430,3oB9AxspVow,Official Trailer,Trailer,https://www.youtube.com/watch?v=3oB9AxspVow
1108427,Moana,2026-07-08,191.637,6.025,198,"[10751, 14, 35, 12]","Teenage Moana answers the Ocean's call and, for the first time, voyages beyond the reef of her island of Motunui with infamous demigod Maui on an unforgettable journey to restore prosperity to her people.",2026-08-18T06:43:12.988434,n7f6hlKsxxo,Official Trailer,Trailer,https://www.youtube.com/watch?v=n7f6hlKsxxo
1083381,Backrooms,2026-05-27,138.8061,7.091,2819,"[27, 9648, 878]",A strange doorway appears in the basement of a furniture showroom.,2026-08-18T06:43:12.988438,0HjdiohVOik,Official Trailer,Trailer,https://www.youtube.com/watch?v=0HjdiohVOik
950028,The Invite,2026-06-25,114.565,7.4,258,"[35, 18, 10749]","Joe and Angela's marriage is on thin ice. When they invite their enigmatic upstairs neighbors for a dinner party, the night spirals into unexpected places. Have they reignited the spark or lit the match that burns it all down?",2026-08-18T06:43:12.988445,nelkiuezJxg,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=nelkiuezJxg
1594914,Lucky Strike,2026-06-26,103.914,7.333,30,"[28, 10752]","A wounded American soldier fights to survive behind enemy lines during WWII's Battle of the Bulge against the Germans, relying on his instinct, spy craft and a hand-radio to evade capture and find his way back to his unit.",2026-08-18T06:43:12.988449,vtEnjikCXyA,Official Trailer,Trailer,https://www.youtube.com/watch?v=vtEnjikCXyA
1564614,Leviticus,2026-06-17,102.2105,6.794,361,"[27, 10749]",Two teenage boys must escape a violent entity that takes the form of the person they desire most:  each other.,2026-08-18T06:43:12.988453,WXuK0vlFxII,Official Trailer,Trailer,https://www.youtube.com/watch?v=WXuK0vlFxII
1523145,Your Heart Will Be Broken,2026-03-26,107.9143,7.1,120,[10749],"High school student Polina is saved from bullying at her new school and makes a deal with the main bully Bars: he must pretend to be her boyfriend and protect her, and she must do everything he says. During this game, the couple develops real feelings, but her family and classmates have reasons to separate the lovers.",2026-08-18T06:43:12.988456,,,,
936075,Michael,2026-04-22,87.0547,8.677,4063,"[10402, 18]","The story of Michael Jackson, one of the most influential artists the world has ever known, and his life beyond the music. His journey from the discovery of his extraordinary talent as the lead of the Jackson Five, to the visionary artist whose creative ambition fueled a relentless pursuit to become the biggest entertainer in the world, highlighting both his life off-stage and some of the most iconic performances from his early solo career.",2026-08-18T06:43:12.988460,mbtgEE6rkxw,Official Trailer,Trailer,https://www.youtube.com/watch?v=mbtgEE6rkxw
1127384,Deep Water,2026-04-30,76.1066,7.14,400,"[27, 53]",A group of international passengers on a flight from Los Angeles to Shanghai is forced to make an emergency landing in shark-infested waters. The terrified group is forced to work together and overcome their differences if they hope to escape their sinking plane and the frenzy of sharks drawn to the wreckage.,2026-08-18T06:43:12.988463,f0ptq0Lzdh8,Official Trailer,Trailer,https://www.youtube.com/watch?v=f0ptq0Lzdh8
278,The Shawshank Redemption,1994-09-23,87.0115,8.728,31064,"[18, 80]","Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",2026-08-18T06:43:12.988467,PLl99DlL6b4,Official Trailer,Trailer,https://www.youtube.com/watch?v=PLl99DlL6b4
1290821,Shelter,2026-01-28,59.3956,7.784,1707,"[28, 80, 53]","A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",2026-08-18T06:43:12.988470,auHiLFjaIc0,Shelter | Official Trailer | Only In Theaters January 30,Trailer,https://www.youtube.com/watch?v=auHiLFjaIc0
1308767,Young Washington,2026-07-02,46.9784,7.88,71,"[36, 10752, 18]","Before he led a nation, George Washington was a young soldier thrown into a global conflict. With alliances crumbling and war closing in, he must choose who to trust and confront the leader he's becoming.",2026-08-18T06:43:12.988474,LJek-kc384w,Official Trailer,Trailer,https://www.youtube.com/watch?v=LJek-kc384w
671,Harry Potter and the Philosopher's Stone,2001-11-16,40.2884,7.903,30029,"[12, 14]","Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",2026-08-18T06:43:12.988477,l91Km49W9qI,Official Trailer,Trailer,https://www.youtube.com/watch?v=l91Km49W9qI
1122573,In the Grey,2026-05-13,41.774,7.573,729,"[28, 53]","A covert team of elite operatives are living in the shadows. When a ruthless despot steals a billion-dollar fortune, they're sent to take it back—an impossible heist that erupts into a deadly game of strategy, deception and survival.",2026-08-18T06:43:12.988480,nufP15iN4GE,Official Trailer,Trailer,https://www.youtube.com/watch?v=nufP15iN4GE
1491920,Kung Fu Soccer,2026-07-11,44.0338,5.909,22,"[18, 35, 28]","The ""Supreme Invincible Cup"" is about to begin, and a host of top teams are about to engage in an unprecedented showdown! But the Kung Fu Women's Soccer Team has been dealt a hellish script right from the start?! Their opponents are all highly skilled, and external pressure is mounting. The schemes on the field are one after another... Can they use their kung fu to turn the tide on the green field?",2026-08-18T06:43:12.988484,,,,
1325734,The Drama,2026-04-01,39.0213,6.9,1581,"[10749, 35, 18]",A happily engaged couple is put to the test when an unexpected turn sends their wedding week off the rails.,2026-08-18T06:43:12.988487,6zmKcUa4Xxk,Official Trailer,Trailer,https://www.youtube.com/watch?v=6zmKcUa4Xxk
1430698,The Bay,2026-07-02,38.1155,5.729,24,"[53, 27]","Best friends Emma and Lani, attending a destination wedding in Thailand, find themselves trapped on a sinking tour boat in the heart of a tiger shark sanctuary.",2026-08-18T06:43:13.333874,aqRoxJdq1i4,Official Trailer,Trailer,https://www.youtube.com/watch?v=aqRoxJdq1i4
672,Harry Potter and the Chamber of Secrets,2002-11-13,33.2992,7.707,23919,"[12, 14]","Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione's magical abilities and courage.",2026-08-18T06:43:13.333890,nE11U5iBnH0,Official Trailer,Trailer,https://www.youtube.com/watch?v=nE11U5iBnH0
1185806,PAW Patrol: The Dino Movie,2026-07-23,36.542,7.016,31,"[16, 12, 10751, 14, 35]","The Paw Patrol lands on a mysterious dinosaur island after a storm, where they meet Rex, a stranded pup. When Humdinger's reckless mining triggers a volcano, the team faces their biggest rescue mission yet to save the island.",2026-08-18T06:43:13.333896,xgI5iYmOf5Q,Official Trailer,Trailer,https://www.youtube.com/watch?v=xgI5iYmOf5Q
674,Harry Potter and the Goblet of Fire,2005-11-16,37.02,7.802,22499,"[12, 14]","When his name emerges from the Goblet of Fire, Harry Potter becomes a competitor in a grueling battle for glory among three wizarding schools. Signs of Voldemort's return emerge as Harry's friends help him prepare for the Triwizard Tournament.",2026-08-18T06:43:13.333899,4xkFJgcCQRE,UK Trailer,Trailer,https://www.youtube.com/watch?v=4xkFJgcCQRE
1516698,The Last Sunrise,2026-08-26,39.0744,0.0,0,"[10749, 18]","Ry, a college student with a chronic illness escapes to Mallorca for the summer with her mother, where she unexpectedly falls for a local and begins to embrace living in the moment. But as her condition worsens and long-hidden family secrets come to light, everything she has found before summer's end is threatened.",2026-08-18T06:43:13.333903,NhI2UpkFAFw,Official Trailer,Trailer,https://www.youtube.com/watch?v=NhI2UpkFAFw
1469342,Her Private Hell,2026-07-23,35.6461,5.1,45,"[878, 27, 53]","When a mysterious mist engulfs a futuristic metropolis, unleashing a deadly and elusive entity, a troubled young woman searches for her father. Her quest collides with an American GI on a harrowing odyssey to rescue his daughter from Hell.",2026-08-18T06:43:13.333907,C7E-0t1TfzM,Official Trailer,Trailer,https://www.youtube.com/watch?v=C7E-0t1TfzM
12445,Harry Potter and the Deathly Hallows: Part 2,2011-07-12,34.2447,8.08,22298,"[12, 14]","Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",2026-08-18T06:43:13.333910,kwM3kN8PNOc,Official Trailer #2,Trailer,https://www.youtube.com/watch?v=kwM3kN8PNOc
673,Harry Potter and the Prisoner of Azkaban,2004-05-31,35.4704,8.01,23493,"[12, 14]",Harry Potter's life is in danger once more as dangerous wizard Sirius Black has escaped from Azkaban Prison and is heading to Hogwarts.,2026-08-18T06:43:13.333913,VwErvYgoH70,Harry Potter and the Prisoner of Azkaban - Warner Bros. UK,Trailer,https://www.youtube.com/watch?v=VwErvYgoH70
12444,Harry Potter and the Deathly Hallows: Part 1,2010-11-17,35.1308,7.733,20669,"[12, 14]","Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",2026-08-18T06:43:13.333916,Su1LOpjvdZ4,Main Trailer,Trailer,https://www.youtube.com/watch?v=Su1LOpjvdZ4
675,Harry Potter and the Order of the Phoenix,2007-07-08,32.643,7.673,21102,"[12, 14]","When a new professor's methods leave Hogwarts unprepared to fight the rising tide of evil, Harry teaches students how to defend against the dark arts.",2026-08-18T06:43:13.333932,47PHbQTmw5g,Trailer,Trailer,https://www.youtube.com/watch?v=47PHbQTmw5g
767,Harry Potter and the Half-Blood Prince,2009-07-15,29.8172,7.682,21072,"[12, 14]",Dumbledore tries to prepare Harry for the final battle with Voldemort while Death Eaters wreak havoc in both Muggle and Wizard worlds.,2026-08-18T06:43:13.333935,tAiy66Xrsz4,Official Trailer,Trailer,https://www.youtube.com/watch?v=tAiy66Xrsz4
10681,WALL·E,2008-06-26,29.8287,8.12,20680,"[16, 10751, 878]","After hundreds of years doing what he was built for, WALL•E— a robot designed to clean up the earth—discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",2026-08-18T06:43:13.333939,Tbr_L9Gap_M,Trailer 3,Trailer,https://www.youtube.com/watch?v=Tbr_L9Gap_M
1266127,Ready or Not: Here I Come,2026-03-19,27.7087,7.587,1490,"[27, 35]","Moments after surviving an all-out attack from the Le Domas family, Grace discovers she’s reached the next level of the nightmarish game — and this time with her estranged sister Faith at her side. Grace has one chance to survive, keep her sister alive, and claim the High Seat of the Council that controls the world. Four rival families are hunting her for the throne, and whoever wins rules it all.",2026-08-18T06:43:13.333942,jczr0KCloXk,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=jczr0KCloXk
280,Terminator 2: Judgment Day,1991-07-03,25.4376,8.163,14656,"[28, 53, 878]","Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Skynet from triggering a nuclear apocalypse.",2026-08-18T06:43:13.333946,lwSysg9o7wE,New Trailer -  Official (2015),Trailer,https://www.youtube.com/watch?v=lwSysg9o7wE
