tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
1084244,Toy Story 5,Toy Story 5,266.4324,7.423,844,2026-06-17,"[16, 10751, 35, 12]","When Bonnie receives a Lilypad tablet as a gift and becomes obsessed, Buzz, Woody, Jessie and the rest of the gang's jobs become exponentially harder when they have to go head to head with the all-new threat to playtime.",/sfQtVlIHljToOwYjhe21KPGzZWK.jpg,movie,2026-08-18T06:43:07.277871,c51ND9Hdbw0,Official Trailer,Trailer,https://www.youtube.com/watch?v=c51ND9Hdbw0
969681,Spider-Man: Brand New Day,Spider-Man: Brand New Day,1911.7361,7.9,1862,2026-07-29,"[878, 28, 12]",Fighting crime full-time as Spider-Man in a world that doesn't remember him—and the pressure of seeing his old friends move on without him—sparks a change in Peter Parker he may not have the power to control. But that transformation might also be the only thing that can stop a shocking new threat to the city and those he loves - a powerful villain no one can even see.,/iPOn6DinuVyLY17YM9mKuPofV08.jpg,movie,2026-08-18T06:43:07.277889,8TZMtslA3UY,Official Trailer,Trailer,https://www.youtube.com/watch?v=8TZMtslA3UY
1368337,The Odyssey,The Odyssey,850.2382,8.0,2872,2026-07-15,"[12, 28, 14]","Odysseus, the legendary King of Ithaca, embarks on a long and perilous journey home following the Trojan War. Throughout his voyage, he is forced to confront the whims of gods, mythological monsters, and trials that stretch both his cunning and his humanity to the breaking point.",/5rhTDKUhPYvpdQIijFIs5VoWsON.jpg,movie,2026-08-18T06:43:07.277895,AyIZ9tiiN8I,Official Countdown Trailer,Trailer,https://www.youtube.com/watch?v=AyIZ9tiiN8I
1339713,Obsession,Obsession,248.7667,8.225,4797,2026-05-13,"[27, 53]","After breaking the mysterious ""One Wish Willow"" to win his crush's heart, a hopeless romantic finds himself getting exactly what he asked for but soon discovers that some desires come at a dark, sinister price.",/bRwnj8WEKBCvmfeUNOukJPwB43K.jpg,movie,2026-08-18T06:43:07.277900,gMC8kkwbIQQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=gMC8kkwbIQQ
1003596,Avengers: Doomsday,Avengers: Doomsday,112.1566,0.0,0,2026-12-16,"[878, 28, 12]",Beloved heroes from three distinct universes are set on a deadly collision course and face an existential threat unlike anything they've ever encountered.,/jzPwsojjFStf5lR5Nm07w2hH56G.jpg,movie,2026-08-18T06:43:07.277904,irVNGjRFZGk,Official Trailer,Trailer,https://www.youtube.com/watch?v=irVNGjRFZGk
1315772,Minions & Monsters,Minions & Monsters,319.7902,7.498,715,2026-06-24,"[12, 16, 35, 10751, 14]","This is the rambunctious, ridiculous and totally true story of how the Minions conquered Hollywood, became movie stars, lost everything, unleashed monsters onto the world and then banded together to try and save the planet from the mayhem they had just created.",/4LwvU9SZc8QQzW1X1FAPhNbXnEU.jpg,movie,2026-08-18T06:43:07.277909,ZSdOwt-G49w,Official Trailer,Trailer,https://www.youtube.com/watch?v=ZSdOwt-G49w
1101383,The End of Oak Street,The End of Oak Street,230.9838,6.708,202,2026-08-12,"[878, 9648, 53]","After a mysterious cosmic event rips Oak Street from suburbia and transports their neighborhood to someplace unknown, the Platt family soon discovers that their very survival depends on them sticking together as they navigate their now unrecognizable surroundings.",/fYXqpgPmHMphSF2W30GbTeJVIa5.jpg,movie,2026-08-18T06:43:07.277913,3oB9AxspVow,Official Trailer,Trailer,https://www.youtube.com/watch?v=3oB9AxspVow
1081003,Supergirl,Supergirl,153.1189,6.745,1920,2026-06-24,"[28, 12, 878]","When an unexpected and ruthless adversary strikes too close to home, Kara Zor-El, aka Supergirl, reluctantly joins forces with an unlikely companion on an epic, interstellar journey of vengeance and justice.",/1QCWdqzTfh2x9UylVpspIU6QTuM.jpg,movie,2026-08-18T06:43:07.277948,s1-pfiVMKAs,Official Trailer,Trailer,https://www.youtube.com/watch?v=s1-pfiVMKAs
1291595,Insidious: Out of the Further,Insidious: Out of the Further,26.2117,10.0,1,2026-08-19,"[27, 53]","Gemma, a young mother raising her daughter in the house she grew up in, discovers she can travel into The Further, where she possesses an ability to bring what lives there back to the real world.",/4tTrW9dXCByS5wt2pXVWb58zNjz.jpg,movie,2026-08-18T06:43:07.277954,jxU8FU3o75A,Official Trailer,Trailer,https://www.youtube.com/watch?v=jxU8FU3o75A
950028,The Invite,The Invite,114.565,7.392,259,2026-06-25,"[35, 18, 10749]","Joe and Angela's marriage is on thin ice. When they invite their enigmatic upstairs neighbors for a dinner party, the night spirals into unexpected places. Have they reignited the spark or lit the match that burns it all down?",/b7Dr8Chzse8VagexAporUu2RtLx.jpg,movie,2026-08-18T06:43:07.277960,nelkiuezJxg,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=nelkiuezJxg
1275779,Disclosure Day,Disclosure Day,188.7958,7.456,2857,2026-06-10,"[878, 53]","A cybersecurity expert becomes a whistleblower after uncovering secrets about aliens, putting him on the run from a corporation. Meanwhile, a meteorologist experiencing strange phenomena joins forces with him to prove there's life beyond our understanding.",/AnJ8IQJI23hNpYXVNaythu061Ru.jpg,movie,2026-08-18T06:43:07.277963,SCYT8vb2siQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=SCYT8vb2siQ
1493400,Camp Rock 3,Camp Rock 3,82.8828,6.17,53,2026-08-13,"[10402, 35, 18, 10770]","When Connect 3 loses their opening act for a major reunion tour, they return to their beloved Camp Rock to discover the next big thing. As campers vie for the chance to open for their favorite band, tensions rise and friendships are tested - leading to unexpected alliances, revelations, and romances.",/rS7byWK9cfPfdLeFNlRIaJxH9mN.jpg,movie,2026-08-18T06:43:07.277968,02-RDIZ5Rdw,Trailer,Trailer,https://www.youtube.com/watch?v=02-RDIZ5Rdw
1284041,The Last House,The Last House,259.0706,6.935,825,2026-08-06,"[27, 878, 53]",A family suddenly sealed inside their home must work together to survive against dwindling resources and the ominous threat keeping them trapped.,/6JU7E8Vv2M11egkctWVOScxWR75.jpg,movie,2026-08-18T06:43:07.277972,MLxgaz2Zp1k,Official Trailer,Trailer,https://www.youtube.com/watch?v=MLxgaz2Zp1k
1504358,Don't Say Good Luck,Don't Say Good Luck,66.2789,7.0,28,2026-08-13,"[35, 10402, 18]",Sophie Birenbaum is ready for the spotlight as the lead in her high school musical — until she's suddenly facing more drama at home than on the stage.,/dgTKahWonzVLeN8Lm22WR2S7D0A.jpg,movie,2026-08-18T06:43:07.277975,bvWqHSFkO5s,Official Trailer,Trailer,https://www.youtube.com/watch?v=bvWqHSFkO5s
